"","State","County","Year","NO2.AQI_mean","O3.AQI_mean","SO2.AQI_mean","CO.AQI_mean"
"304","Colorado","Denver",2006,44.4388059701493,25.0955223880597,14.8388059701493,10.6417910447761
"305","Colorado","Denver",2007,42.1308139534884,24.7529069767442,14.5959302325581,10.5116279069767
"306","Colorado","Denver",2008,64,13.1153846153846,20.6923076923077,13.7692307692308
"307","Colorado","Denver",2012,40.5295950155763,33.9470404984424,13.196261682243,6.89096573208723
"308","Colorado","Denver",2013,39.4261363636364,30.3721590909091,12.7301136363636,7.04545454545455
"309","Colorado","Denver",2014,37.2977528089888,33.7565543071161,4.80711610486891,6.49625468164794
"310","Colorado","Denver",2015,36.0822510822511,37.2236652236652,4.83405483405483,6.24819624819625
"311","Colorado","Denver",2016,43.3277777777778,30.6,4.15,7.67222222222222
"312","Colorado","Jackson",2012,2.28571428571429,33.7755102040816,0.0408163265306122,1.57142857142857
"313","Colorado","Jackson",2013,2.35190615835777,39.2463343108504,0,1.92375366568915
"314","Colorado","Jackson",2014,2.0935960591133,43.5566502463054,0.0492610837438424,1.41871921182266
"315","Connecticut","Fairfield",2007,27.6529411764706,44.1176470588235,3.02352941176471,3.37058823529412
"316","Connecticut","Fairfield",2008,25.2977528089888,45.8707865168539,2.74157303370787,3.14606741573034
"317","Connecticut","Fairfield",2009,19.9526627218935,39.2781065088757,1.4792899408284,2.91715976331361
"318","Connecticut","Fairfield",2010,22.2670454545455,44.5113636363636,1.23295454545455,2.95454545454545
"319","Connecticut","Fairfield",2011,20.5114942528736,42.7528735632184,1.01149425287356,2.99425287356322
"320","Connecticut","Fairfield",2012,17.7989130434783,48.0108695652174,0.929347826086957,2.875
"321","Connecticut","Hartford",2007,19.2771739130435,44.695652173913,3.03804347826087,3.89130434782609
"322","Connecticut","Hartford",2008,15.8222222222222,39.4777777777778,1.83888888888889,6.71666666666667
"323","Connecticut","Hartford",2009,15.1263736263736,33.6978021978022,1.34065934065934,6.74725274725275
"324","Connecticut","Hartford",2010,16.7803468208092,39.5780346820809,1.04046242774566,5.61271676300578
"325","Connecticut","Hartford",2011,14.6648044692737,36.1340782122905,0.430167597765363,2.77094972067039
"326","Connecticut","Hartford",2012,13.6913580246914,39.8641975308642,0.425925925925926,2.53703703703704
"327","Connecticut","Hartford",2013,13.5028571428571,43.2628571428571,0.337142857142857,2.59428571428571
"328","Connecticut","Hartford",2014,13.0274725274725,45.5549450549451,0.395604395604396,2.57142857142857
"329","Connecticut","Hartford",2015,14.3333333333333,47.3220338983051,0.141242937853107,2.75706214689266
"330","Connecticut","Litchfield",2010,4.27619047619048,31.647619047619,1.73333333333333,1.78095238095238
"331","Connecticut","Litchfield",2011,5.68965517241379,35.5201149425287,1.8764367816092,2.02873563218391
"332","Connecticut","Litchfield",2012,4.09470752089137,36.2395543175487,0.894150417827298,2.00278551532033
"333","Connecticut","Litchfield",2013,4.11080332409972,36.393351800554,0.739612188365651,1.93905817174515
"334","Connecticut","Litchfield",2014,4.83333333333333,39.6369047619048,0.779761904761905,1.9047619047619
"335","Connecticut","Litchfield",2015,5.17230769230769,41.8738461538462,0.763076923076923,2.08615384615385
"336","Connecticut","New Haven",2006,32.9593023255814,35.1279069767442,15.1976744186047,6.79651162790698
"337","Connecticut","New Haven",2007,32.2065217391304,40.6630434782609,15.4076086956522,6.25
"338","Connecticut","New Haven",2008,27.15,23.05,10.1,5.04285714285714
"339","Connecticut","New Haven",2009,26.0056818181818,26.2244318181818,9.03693181818182,4.30113636363636
"340","Connecticut","New Haven",2010,26.4380403458213,29.700288184438,6.29971181556196,4.54755043227666
"341","Connecticut","New Haven",2011,28.9585635359116,30.0055248618785,6.85082872928177,4.65745856353591
"342","Connecticut","New Haven",2012,25.6109589041096,34.2082191780822,4.5013698630137,4.23287671232877
"343","Connecticut","New Haven",2013,26.9890410958904,33.3178082191781,2.99178082191781,3.86575342465753
"344","Connecticut","New Haven",2014,25.4691011235955,34.6432584269663,2.8061797752809,3.75280898876404
"345","Connecticut","New Haven",2015,26.2105263157895,36.617728531856,0.844875346260388,4.08587257617729
"346","Country Of Mexico","BAJA CALIFORNIA NORTE",2006,38.7221633085896,34.2979851537646,6.66808059384942,18.7211028632025
"347","Country Of Mexico","BAJA CALIFORNIA NORTE",2007,37.5404761904762,34.1071428571429,7.15714285714286,17.45
"348","Country Of Mexico","BAJA CALIFORNIA NORTE",2008,39.8045685279188,32.1192893401015,5.38071065989848,17.7766497461929
"349","Country Of Mexico","BAJA CALIFORNIA NORTE",2009,42.9454545454545,26.1818181818182,11.2181818181818,21.8727272727273
"350","Country Of Mexico","BAJA CALIFORNIA NORTE",2010,33.3259052924791,29.5682451253482,5.09470752089137,15.0389972144847
"351","Country Of Mexico","BAJA CALIFORNIA NORTE",2011,38.2264150943396,22.3207547169811,8.44339622641509,16.9198113207547
"352","Delaware","New Castle",2011,21.0992063492063,33.2857142857143,3.35714285714286,3.67063492063492
"353","Delaware","New Castle",2012,22.2961373390558,35.6523605150215,2.81545064377682,3.92703862660944
"354","Delaware","New Castle",2013,20.8682170542636,35.1627906976744,2.31782945736434,3.24806201550388
"355","Delaware","New Castle",2014,20.98,35.99,3.44,3.81
"356","Delaware","New Castle",2015,19.018018018018,42.036036036036,2.36036036036036,4.27927927927928
"357","Delaware","New Castle",2016,25.9880952380952,32.0476190476191,1.95238095238095,4.46428571428571
"358","District Of Columbia","District of Columbia",2000,37.2967032967033,27.956043956044,24.7747252747253,18.5631868131868
"359","District Of Columbia","District of Columbia",2001,38.9340974212034,32.4727793696275,23.0114613180516,17.3123209169054
"360","District Of Columbia","District of Columbia",2002,39.8,37.3452054794521,23.9123287671233,17.158904109589
"361","District Of Columbia","District of Columbia",2003,36.1135734072022,28.4459833795014,25.6481994459834,14.5706371191136
"362","District Of Columbia","District of Columbia",2004,33.9423076923077,27.6620879120879,21.5467032967033,10.6456043956044
"363","District Of Columbia","District of Columbia",2005,34.4171270718232,31.7348066298343,16.767955801105,12.9723756906077
"364","District Of Columbia","District of Columbia",2006,29.6082191780822,38.1150684931507,16.1972602739726,15.2849315068493
"365","District Of Columbia","District of Columbia",2007,29.1038575667656,40.5519287833828,16.5489614243323,15.7655786350148
"366","District Of Columbia","District of Columbia",2008,32.2277777777778,36.1777777777778,15.0444444444444,15.9277777777778
"367","District Of Columbia","District of Columbia",2009,31.3812154696133,30.2237569060773,12.5635359116022,11.9281767955801
"368","District Of Columbia","District of Columbia",2010,30.9945054945055,39.2747252747253,8.17032967032967,11.9972527472527
"369","District Of Columbia","District of Columbia",2011,28.1379310344828,32.5770114942529,7.11724137931034,9.66206896551724
"370","District Of Columbia","District of Columbia",2012,27.9178321678322,34.4405594405594,4.1013986013986,8.66083916083916
"371","District Of Columbia","District of Columbia",2013,22.2881097560976,33.1646341463415,2.24390243902439,5.05030487804878
"372","District Of Columbia","District of Columbia",2014,23.4449648711944,33.6182669789227,3.09836065573771,5.42622950819672
"373","District Of Columbia","District of Columbia",2015,24.3727272727273,37.0090909090909,3.43636363636364,4.29090909090909
"374","District Of Columbia","District of Columbia",2016,25.6896551724138,38.9137931034483,2.20689655172414,3.58620689655172
"375","Florida","Hillsborough",2007,12.8054794520548,38.9945205479452,6.61643835616438,2.58904109589041
"376","Florida","Hillsborough",2008,10.2230215827338,37.0935251798561,6.97122302158273,2.36330935251799
"377","Florida","Orange",2000,25.5730337078652,39.2191011235955,7.5561797752809,10.3426966292135
"378","Florida","Orange",2001,25.0568181818182,35.0454545454545,6.16761363636364,9.01136363636364
"379","Florida","Orange",2002,23.1267217630854,33.8154269972452,4.00826446280992,7.28099173553719
"380","Florida","Orange",2003,22.475138121547,33.7403314917127,3.59668508287293,6.71823204419889
"381","Florida","Orange",2004,20.8679775280899,36.4185393258427,3.35955056179775,7.23876404494382
"382","Florida","Orange",2005,18.8614958448753,36.7700831024931,3.27423822714681,7.67590027700831
"383","Florida","Orange",2006,19.4,40.0767123287671,2.84657534246575,5.74794520547945
"384","Florida","Orange",2007,15.4642857142857,36.9972527472527,2.05769230769231,5.36813186813187
"385","Florida","Orange",2008,14.5552486187845,35.1961325966851,1.63812154696133,3.64364640883978
"386","Florida","Orange",2009,13.5833333333333,35.3362068965517,1.26149425287356,4.73563218390805
"387","Florida","Orange",2010,13.4428969359331,35.4679665738162,1.01949860724234,5.33426183844011
"388","Florida","Orange",2011,12.7150684931507,35.9506849315068,0.76986301369863,5.76712328767123
"389","Florida","Orange",2012,12.8060109289617,33.4781420765027,0.573770491803279,5.2103825136612
"390","Florida","Orange",2013,11.4422535211268,34.8169014084507,0.309859154929577,4.05915492957747
"391","Florida","Orange",2014,12.1416666666667,35.4305555555556,0.730555555555556,5.98888888888889
"392","Florida","Orange",2015,9.61823361823362,34.0826210826211,0.464387464387464,6.46723646723647
"393","Florida","Orange",2016,13.8571428571429,36.8681318681319,0.813186813186813,7.40659340659341
"394","Georgia","DeKalb",2010,30.7391304347826,28.054347826087,5.26086956521739,6.79347826086957
"395","Georgia","DeKalb",2011,29.1404958677686,38.3250688705234,4.86225895316804,5.4297520661157
"396","Georgia","DeKalb",2012,25.0826446280992,35.7217630853995,1.52617079889807,5.47658402203857
"397","Georgia","DeKalb",2013,20.5965417867435,32.2420749279539,0.734870317002882,4.80979827089337
"398","Georgia","DeKalb",2014,22.7696629213483,34.997191011236,0.688202247191011,5.10674157303371
"399","Georgia","DeKalb",2015,20.9335260115607,33.4768786127168,0.355491329479769,5.13005780346821
"400","Georgia","DeKalb",2016,25.3333333333333,29.6349206349206,0.555555555555556,5.25396825396825
"401","Hawaii","Honolulu",2011,8.78737541528239,27.1395348837209,2.29734219269103,3.91196013289037
"402","Hawaii","Honolulu",2012,8.26470588235294,24.8147058823529,1.16617647058824,4.61397058823529
"403","Hawaii","Honolulu",2013,9.58301158301158,29.0868725868726,2.26061776061776,5.08687258687259
"404","Hawaii","Honolulu",2014,8.31493506493507,27.4220779220779,2.91233766233766,4.12337662337662
"405","Hawaii","Honolulu",2015,8.72286541244573,26.8205499276411,3.10347322720695,4.7807525325615
"406","Idaho","Ada",2009,22,44.8108108108108,1.10810810810811,2.18918918918919
"407","Idaho","Ada",2010,24.0193905817175,33.8310249307479,0.692520775623269,2.89196675900277
"408","Idaho","Ada",2011,16.9130434782609,20.9130434782609,1.95652173913043,4.82608695652174
"409","Illinois","Cook",2000,42.1548295454545,24.0625,24.5838068181818,11.0795454545455
"410","Illinois","Cook",2001,42.8009367681499,30.5901639344262,16.1147540983607,10.2693208430913
"411","Illinois","Cook",2002,38.2836185819071,34.8361858190709,14.5721271393643,10.7701711491443
"412","Illinois","Cook",2003,45.7720930232558,31.7395348837209,19,10.2651162790698
"413","Illinois","Cook",2004,40.2640692640693,29.0606060606061,26.7445887445887,12.4545454545455
"414","Illinois","Cook",2005,42.1542056074766,37.1168224299065,24.3971962616822,7.9018691588785
"415","Illinois","Cook",2006,37.1488372093023,27.3953488372093,18.446511627907,4.26976744186047
"416","Illinois","Cook",2007,27.0933734939759,33.2670682730924,9.10240963855422,4.58032128514056
"417","Illinois","Cook",2008,27.2714126807564,28.6941045606229,8.33592880978865,3.38598442714127
"418","Illinois","Cook",2009,26.0288624787776,26.8293718166384,5.56536502546689,3.38794567062818
"419","Illinois","Cook",2010,27.6187989556136,35.1958224543081,8.55874673629243,4.50130548302872
"420","Illinois","Cook",2011,27.3134657836645,32.953642384106,10.0662251655629,4.71081677704194
"421","Illinois","Cook",2012,22.8114143920596,40.2233250620347,4.59305210918114,3.76674937965261
"422","Illinois","Cook",2013,19.1510791366906,36.0359712230216,2.1294964028777,3.03597122302158
"423","Illinois","Cook",2014,19.5464480874317,33.9890710382514,2.40437158469945,3.18032786885246
"424","Illinois","Cook",2015,17.1229508196721,39.1106557377049,1.94672131147541,3.77459016393443
"425","Illinois","Cook",2016,21.0142857142857,29.4857142857143,1.42857142857143,3.17142857142857
"426","Illinois","Saint Clair",2001,32.1194444444444,33.5305555555556,40.9861111111111,9.31666666666667
"427","Illinois","Saint Clair",2002,29.2737752161383,35.4380403458213,29.2219020172911,8.37463976945245
"428","Illinois","Saint Clair",2003,28.4583333333333,31.6638888888889,30.6694444444444,7.86388888888889
"429","Illinois","Saint Clair",2004,27.1583333333333,29.4777777777778,18.575,7.21388888888889
"430","Illinois","Saint Clair",2005,27.0284090909091,36.8607954545455,30.4261363636364,7.73295454545455
"431","Illinois","Saint Clair",2006,27.4585798816568,32.8757396449704,12.2396449704142,7.82840236686391
"432","Illinois","Saint Clair",2007,28.2017543859649,30.9473684210526,10.3216374269006,6.58479532163743
"433","Illinois","Saint Clair",2008,27.0575757575758,27.9727272727273,10,6.57575757575758
"434","Illinois","Saint Clair",2009,25.0716510903427,27.3551401869159,7.8380062305296,6.49532710280374
"435","Illinois","Saint Clair",2010,20.8707692307692,34.6646153846154,9.88,6.67692307692308
"436","Illinois","Saint Clair",2011,17.8597014925373,33.6835820895522,6.72835820895522,6.01492537313433
"437","Illinois","Saint Clair",2012,22.3307392996109,39.5875486381323,7.10505836575875,5.57587548638132
"438","Illinois","Saint Clair",2013,22.018018018018,34.5435435435435,5.95795795795796,4.86186186186186
"439","Illinois","Saint Clair",2014,22.3521126760563,35.3380281690141,7,5.4169014084507
"440","Illinois","Saint Clair",2015,18.9369627507163,34.4469914040115,5.36962750716332,5.02292263610315
"441","Illinois","Saint Clair",2016,20.7247706422018,32.302752293578,4.24770642201835,5.24770642201835
"442","Indiana","Marion",2000,31.7425149700599,43.2095808383234,24.9341317365269,12.125748502994
"443","Indiana","Marion",2001,30.8370786516854,50.2865168539326,18.7865168539326,5.84269662921348
"444","Indiana","Marion",2002,33.4296875,57.671875,20.1796875,6.609375
"445","Indiana","Marion",2003,30.9213483146067,44.8539325842697,20.685393258427,6.91011235955056
"446","Indiana","Marion",2004,28.034965034965,42.6713286713287,21.8321678321678,8.34965034965035
"447","Indiana","Marion",2005,29.5869565217391,50.2826086956522,24.9836956521739,6.76630434782609
"448","Indiana","Marion",2006,24.3045977011494,35.0632183908046,25.867816091954,8.66666666666667
"449","Indiana","Marion",2007,23.2102272727273,46.9431818181818,15.9602272727273,6.38636363636364
"450","Indiana","Marion",2008,20.6847826086957,37.8641304347826,8.04891304347826,6.06521739130435
"451","Indiana","Marion",2009,20.0734463276836,34.4293785310734,7.8361581920904,3.5819209039548
"452","Indiana","Marion",2010,20.3605442176871,38.0476190476191,10.0136054421769,2.95238095238095
"453","Indiana","Marion",2011,20.4945652173913,45.7826086956522,12.2336956521739,1.2554347826087
"454","Indiana","Marion",2012,22.3660130718954,51.1176470588235,8.73202614379085,5.90849673202614
"455","Indiana","Marion",2013,19.4359504132231,37.3264462809917,13.1239669421488,4.13636363636364
"456","Indiana","Marion",2014,21.0405063291139,37.5189873417722,13.7721518987342,3.70886075949367
"457","Indiana","Marion",2015,23.5180722891566,37.1325301204819,7.22289156626506,4.22590361445783
"458","Indiana","Marion",2016,23.9690721649485,35.1546391752577,1.38144329896907,3.90721649484536
"459","Iowa","Polk",2007,16.1818181818182,36.8977272727273,0.267045454545455,4.16477272727273
"460","Iowa","Polk",2008,17.4679802955665,31.128078817734,0.231527093596059,4.15270935960591
"461","Iowa","Polk",2009,18.3254716981132,29.9575471698113,0.179245283018868,3.63679245283019
"462","Iowa","Polk",2010,18.1428571428571,31.9540816326531,0.127551020408163,4.37755102040816
"463","Iowa","Polk",2011,15.555,33.79,0.05,3.105
"464","Iowa","Polk",2012,16.2307692307692,38.4423076923077,0.0384615384615385,3.16346153846154
"465","Iowa","Polk",2013,13.5276381909548,34.4095477386935,0.0050251256281407,2.76884422110553
"466","Iowa","Polk",2014,13.4018691588785,35.6098130841121,0.00934579439252336,3.26168224299065
"467","Iowa","Polk",2015,12.8388625592417,37.6018957345972,0.042654028436019,3.00947867298578
"468","Iowa","Polk",2016,13.4590163934426,39.827868852459,0,2.80327868852459
"469","Iowa","Scott",2006,15.3870967741935,19.9032258064516,1.32258064516129,3.51612903225806
"470","Iowa","Scott",2007,14.7488372093023,32.6976744186046,3.57209302325581,3.34883720930233
"471","Iowa","Scott",2008,14.0878048780488,35.2585365853659,3.01951219512195,3.20487804878049
"472","Iowa","Scott",2009,11.6417112299465,34.524064171123,2.35294117647059,3.09090909090909
"473","Iowa","Scott",2010,14.025,36.995,2.01,2.945
"474","Iowa","Scott",2011,15.0858895705521,32.1687116564417,3.60429447852761,2.67791411042945
"475","Iowa","Scott",2012,15.5488505747126,33.2701149425287,2.13218390804598,2.97126436781609
"476","Iowa","Scott",2013,14.2793053545586,31.0665701881331,3.05499276410999,2.70188133140376
"477","Iowa","Scott",2014,13.0745856353591,32.6878453038674,1.96408839779006,2.67127071823204
"478","Iowa","Scott",2015,13.2191780821918,33.213698630137,1.36712328767123,2.85479452054795
"479","Iowa","Scott",2016,12.595041322314,35.9710743801653,0.446280991735537,2.61157024793388
"480","Kansas","Linn",2000,6.89164086687306,42.8482972136223,3.1640866873065,7.671826625387
"481","Kansas","Linn",2001,7.12680115273775,41.5187319884726,2.63400576368876,1.79827089337176
"482","Kansas","Linn",2002,6.82465753424658,36.6657534246575,3.06027397260274,1.98082191780822
"483","Kansas","Linn",2003,8.09523809523809,39.5535714285714,3.22619047619048,1.66666666666667
"484","Kansas","Linn",2004,6.99664429530201,30.2080536912752,4.06711409395973,3.19463087248322
"485","Kansas","Linn",2005,6.43944636678201,37.7335640138408,2.92733564013841,3.52595155709343
"486","Kansas","Linn",2006,6.00609756097561,42.6646341463415,2.41463414634146,3.89024390243902
"487","Kansas","Sumner",2000,10.1111111111111,54.2698412698413,1.73015873015873,2.93650793650794
"488","Kansas","Sumner",2001,12.875,27.6785714285714,0.660714285714286,2.83928571428571
"489","Kansas","Sumner",2002,11.0423728813559,33.1779661016949,1.3135593220339,0.26271186440678
"490","Kansas","Wyandotte",2000,31.2840909090909,35.1960227272727,8.63636363636364,15.6846590909091
"491","Kansas","Wyandotte",2001,32.9096209912536,33.5918367346939,8.78425655976676,11.5189504373178
"492","Kansas","Wyandotte",2002,31.2476489028213,36.0846394984326,11.1034482758621,12.4263322884013
"493","Kansas","Wyandotte",2003,30.8754578754579,36.3113553113553,15.7692307692308,9.35531135531136
"494","Kansas","Wyandotte",2004,28.6790830945559,29.5300859598854,13.5558739255014,8.67621776504298
"495","Kansas","Wyandotte",2005,32.4361111111111,34.1722222222222,14.7361111111111,8.98055555555556
"496","Kansas","Wyandotte",2006,30.5043227665706,34.7694524495677,15.9481268011527,7.56772334293948
"497","Kansas","Wyandotte",2007,27.1095890410959,31.427397260274,13.572602739726,6.85753424657534
"498","Kansas","Wyandotte",2008,28.6541786743516,27.7550432276657,13.342939481268,6.3342939481268
"499","Kansas","Wyandotte",2009,24.4210526315789,29.3011695906433,14.4912280701754,5.31578947368421
"500","Kansas","Wyandotte",2010,25.7397660818713,27.4093567251462,14.8625730994152,6.70760233918129
"501","Kansas","Wyandotte",2011,25.0742857142857,27.32,11.3971428571429,6.86857142857143
"502","Kansas","Wyandotte",2012,24.8885630498534,38.2727272727273,11.7360703812317,7.73020527859238
"503","Kansas","Wyandotte",2013,23.5649350649351,34.5616883116883,9.69480519480519,6.56493506493506
"504","Kansas","Wyandotte",2014,22.9460227272727,33.8863636363636,10.9375,4.18181818181818
"505","Kansas","Wyandotte",2015,22.9101796407186,34.3473053892216,8.58383233532934,4.61077844311377
"506","Kansas","Wyandotte",2016,24.2045454545455,29.5454545454545,2.75,4.04545454545455
"507","Kentucky","Boyd",2000,28.954356846473,45.9502074688797,29.4315352697095,3.19502074688797
"508","Kentucky","Boyd",2001,29.1451612903226,48.1693548387097,23.7661290322581,2.20967741935484
"509","Kentucky","Boyd",2002,21.0987654320988,58.9958847736626,15.5102880658436,2.77777777777778
"510","Kentucky","Boyd",2003,21.0967741935484,50.991935483871,16.9758064516129,3.15322580645161
"511","Kentucky","Daviess",2000,21.52,40.3244444444444,22.5777777777778,0.404444444444444
"512","Kentucky","Daviess",2001,19.1779661016949,44.271186440678,21.864406779661,0.508474576271186
"513","Kentucky","Fayette",2000,25.8254716981132,40.1603773584906,16.6933962264151,2.69339622641509
"514","Kentucky","Fayette",2001,28.0940170940171,42.3888888888889,17.1239316239316,1.79487179487179
"515","Kentucky","Fayette",2002,23.8584474885845,40.3881278538813,12.7077625570776,1.58447488584475
"516","Kentucky","Fayette",2003,24.3629032258065,36.7983870967742,14.6451612903226,2.10483870967742
"517","Kentucky","Henderson",2000,33.6452991452991,37.4102564102564,28.0854700854701,4.61965811965812
"518","Kentucky","Henderson",2001,30.4516129032258,37.9435483870968,23.9596774193548,2.96774193548387
"519","Kentucky","Jefferson",2000,25.6771300448431,42.4304932735426,32.6008968609865,6.85201793721973
"520","Kentucky","Jefferson",2001,25.1927083333333,44.3125,29.1979166666667,6.17708333333333
"521","Kentucky","Jefferson",2002,23.4705882352941,43.9915966386555,18.4957983193277,4.6890756302521
"522","Kentucky","Jefferson",2013,25.280487804878,21.6829268292683,7.73170731707317,5.73170731707317
"523","Kentucky","Jefferson",2014,22.3251533742331,29.6625766871166,7.39263803680982,3.98773006134969
"524","Kentucky","Jefferson",2015,18.5854922279793,39.9948186528497,2.35233160621762,4.2279792746114
"525","Kentucky","McCracken",2000,24.9017094017094,50.2478632478633,6.98290598290598,3.0982905982906
"526","Kentucky","McCracken",2001,23.75,44.8790322580645,8.16129032258065,1.35483870967742
"527","Louisiana","East Baton Rouge",2000,33.4562841530055,38.7677595628415,20.0109289617486,11.6338797814208
"528","Louisiana","East Baton Rouge",2001,32.7,35.6722222222222,18.5472222222222,12.7
"529","Louisiana","East Baton Rouge",2002,31.3449275362319,32.263768115942,13.9188405797101,10.9420289855072
"530","Louisiana","East Baton Rouge",2003,29.7972222222222,32.9472222222222,15.4722222222222,9.95277777777778
"531","Louisiana","East Baton Rouge",2004,28.641095890411,32.0246575342466,14.8986301369863,8.26575342465753
"532","Louisiana","East Baton Rouge",2005,29.3268698060942,35.005540166205,18.4764542936288,6.37119113573407
"533","Louisiana","East Baton Rouge",2006,29.6593406593407,34.2032967032967,16.2307692307692,5.92032967032967
"534","Louisiana","East Baton Rouge",2007,27.9521126760563,33.1521126760563,13.2985915492958,5.83380281690141
"535","Louisiana","East Baton Rouge",2008,26.1848739495798,30.7478991596639,14.4313725490196,4.67787114845938
"536","Louisiana","East Baton Rouge",2009,25.4736842105263,30.4958448753463,10.3240997229917,3.32409972299169
"537","Louisiana","East Baton Rouge",2010,26.28611898017,34.9263456090652,7.78753541076487,3.97167138810198
"538","Louisiana","East Baton Rouge",2011,24.4820936639118,35.9972451790634,6.52892561983471,3.37190082644628
"539","Louisiana","East Baton Rouge",2012,23.6816901408451,34.3267605633803,3.57183098591549,3.36056338028169
"540","Louisiana","East Baton Rouge",2013,19.8694444444444,33.5361111111111,2.97777777777778,3.02222222222222
"541","Louisiana","East Baton Rouge",2014,21.8670694864048,34.6253776435045,4.93655589123867,3.90634441087613
"542","Louisiana","East Baton Rouge",2015,18.5619834710744,33.9724517906336,3.06060606060606,3.24517906336088
"543","Louisiana","East Baton Rouge",2016,24.9912280701754,34.3684210526316,2.96491228070175,3.29824561403509
"544","Louisiana","Jefferson",2005,23.394495412844,39.9266055045872,7.46788990825688,9.63302752293578
"545","Louisiana","Jefferson",2006,23.7777777777778,29.1851851851852,7.59259259259259,9.88888888888889
"546","Maine","Aroostook",2006,5.78275862068966,28.0034482758621,2.6,2.13448275862069
"547","Maine","Aroostook",2007,6.43835616438356,28.2931506849315,3.21643835616438,2.1013698630137
"548","Maine","Aroostook",2008,5.8375,27.5875,2.33125,1.865625
"549","Maine","Aroostook",2009,5.475,26.95,1.996875,1.7875
"550","Maine","Aroostook",2010,4.78846153846154,28.900641025641,0.666666666666667,1.87820512820513
"551","Maine","Aroostook",2011,4.87845303867403,27.3204419889503,0.712707182320442,1.85635359116022
"552","Maine","Aroostook",2012,5.0056657223796,27.5694050991501,1.28611898016997,1.92067988668555
"553","Maine","Aroostook",2013,4.52472527472527,27.4587912087912,0.472527472527473,1.83516483516484
"554","Maine","Aroostook",2014,4.43213296398892,29.4127423822715,0.263157894736842,1.90304709141274
"555","Maine","Aroostook",2015,4.6791277258567,28.417445482866,0.271028037383178,1.95327102803738
"556","Maine","Cumberland",2008,19.7478991596639,26.4663865546218,7.99579831932773,3.13445378151261
"557","Maine","Cumberland",2009,21.0116618075802,25.1516034985423,9.64723032069971,4.16618075801749
"558","Maine","Cumberland",2010,20.034188034188,28.4501424501425,6.58119658119658,5.05982905982906
"559","Maine","Cumberland",2011,18.6404494382022,27.3314606741573,5.25,4.70224719101124
"560","Maine","Cumberland",2012,19.275956284153,27.5191256830601,3.62295081967213,5.89617486338798
"561","Maine","Cumberland",2013,20.9153846153846,31.0461538461538,4.78461538461538,5.85384615384615
"562","Maine","Cumberland",2014,13.4007782101167,29.443579766537,1.98443579766537,3.84046692607004
"563","Maine","Cumberland",2015,22.2146892655367,29.5169491525424,2.78531073446328,4.62429378531073
"564","Maine","Cumberland",2016,18.0489510489511,33.1188811188811,1.58741258741259,4.13986013986014
"565","Maryland","Baltimore",2006,25.4969325153374,49.2576687116564,19.2331288343558,5.94478527607362
"566","Maryland","Baltimore",2007,28.6206896551724,37.9623824451411,23.7115987460815,8.41379310344828
"567","Maryland","Baltimore",2008,27.2391930835735,33.5706051873199,15.5965417867435,6.89625360230548
"568","Maryland","Baltimore",2009,23.5673981191223,32.8652037617555,12.5956112852665,7.25078369905956
"569","Maryland","Baltimore",2010,26.2724637681159,39.2927536231884,7.23478260869565,6.25797101449275
"570","Maryland","Baltimore",2011,25.6102236421725,36.3226837060703,7.26517571884984,5.22044728434505
"571","Maryland","Baltimore",2012,23.7134831460674,35.7921348314607,5.46629213483146,4.4747191011236
"572","Maryland","Baltimore",2013,21.6546961325967,36.0524861878453,4.65193370165746,3.82044198895028
"573","Maryland","Baltimore",2014,22.6402266288952,34.9915014164306,4.88385269121813,3.69121813031161
"574","Maryland","Baltimore",2015,21.9756097560976,37.9085365853659,4.2469512195122,4.07621951219512
"575","Maryland","Baltimore",2016,26.7142857142857,30.7472527472527,3.06593406593407,5.51648351648352
"576","Maryland","Garrett",2014,4.56980056980057,39.4301994301994,4.32763532763533,1.88034188034188
"577","Maryland","Garrett",2015,3.94788273615635,39.0456026058632,2.78827361563518,2.05211726384365
"578","Maryland","Garrett",2016,4.86206896551724,38.2758620689655,1.8735632183908,2.14942528735632
"579","Maryland","Prince George's",2007,21.5391304347826,36.9246376811594,11.3217391304348,3.18550724637681
"580","Maryland","Prince George's",2008,18.7345132743363,32.787610619469,9.50442477876106,3.68141592920354
"581","Maryland","Prince George's",2012,16.8463855421687,37.816265060241,1.98493975903614,3.19277108433735
"582","Maryland","Prince George's",2013,16.1114551083591,32.4829721362229,1.52012383900929,3.06501547987616
"583","Maryland","Prince George's",2014,13.9653979238754,37.7647058823529,1.45328719723183,3.08650519031142
"584","Maryland","Prince George's",2015,16.1380281690141,39.6478873239437,1.36056338028169,3.41408450704225
"585","Maryland","Prince George's",2016,20.8222222222222,31.7333333333333,1.01111111111111,3.47777777777778
"586","Massachusetts","Suffolk",2001,35.2153846153846,27.5961538461538,16.1538461538462,6.39615384615385
"587","Massachusetts","Suffolk",2002,38.6970954356846,28.3070539419087,16.4979253112033,10.5829875518672
"588","Massachusetts","Suffolk",2003,32.8383561643836,25.6356164383562,16.6082191780822,9.5013698630137
"589","Massachusetts","Suffolk",2004,25.3904761904762,25.8793650793651,12.3206349206349,4.09206349206349
"590","Massachusetts","Suffolk",2005,29.1031518624642,26.512893982808,8.93982808022923,4.85386819484241
"591","Massachusetts","Suffolk",2006,29.8472222222222,23.1555555555556,8.05,7.05555555555556
